,id,breed
5193,n02110185_4060,siberian_husky
5194,n02102973_652,irish_water_spaniel
5195,n02111129_306,leonberg
5196,n02088094_12879,afghan_hound
5197,n02088364_14079,beagle
5198,n02096585_1668,boston_bull
5199,n02092339_1509,weimaraner
5200,n02113712_9573,miniature_poodle
5201,n02110958_14142,pug
5202,n02107683_5133,bernese_mountain_dog
5203,n02094433_4005,yorkshire_terrier
5204,n02089867_3360,walker_hound
5205,n02090721_1920,irish_wolfhound
5206,n02086079_9151,pekinese
5207,n02096437_1135,dandie_dinmont
5208,n02108089_1675,boxer
5209,n02101006_6949,gordon_setter
5210,n02086079_13897,pekinese
5211,n02111277_6616,newfoundland
5212,n02110185_13197,siberian_husky
5213,n02087046_4058,toy_terrier
5214,n02100877_306,irish_setter
5215,n02097209_3823,standard_schnauzer
5216,n02105412_2391,kelpie
5217,n02113799_1057,standard_poodle
5218,n02097130_2135,giant_schnauzer
5219,n02096294_1953,australian_terrier
5220,n02113624_6456,toy_poodle
5221,n02108422_734,bull_mastiff
5222,n02110806_3484,basenji
5223,n02092002_9862,scottish_deerhound
5224,n02087046_3211,toy_terrier
5225,n02099429_1468,curly
5226,n02096177_2143,cairn
5227,n02095889_941,sealyham_terrier
5228,n02107683_3828,bernese_mountain_dog
5229,n02099601_473,golden_retriever
5230,n02092002_13380,scottish_deerhound
5231,n02090721_6232,irish_wolfhound
5232,n02110185_9855,siberian_husky
5233,n02102040_6843,english_springer
5234,n02095570_1208,lakeland_terrier
5235,n02110958_15663,pug
5236,n02096585_11776,boston_bull
5237,n02088094_7636,afghan_hound
5238,n02099849_435,chesapeake_bay_retriever
5239,n02102318_1754,cocker_spaniel
5240,n02090379_1670,redbone
5241,n02105251_8911,briard
5242,n02100583_1560,vizsla
5243,n02115913_2029,dhole
5244,n02087046_4402,toy_terrier
5245,n02091467_6235,norwegian_elkhound
5246,n02105641_24,old_english_sheepdog
5247,n02104029_4666,kuvasz
5248,n02110063_13413,malamute
5249,n02110806_469,basenji
5250,n02113023_4038,pembroke
5251,n02101006_1153,gordon_setter
5252,n02107142_1074,doberman
5253,n02096437_1936,dandie_dinmont
5254,n02115641_14495,dingo
5255,n02105056_5515,groenendael
5256,n02093859_2880,kerry_blue_terrier
5257,n02115913_1334,dhole
5258,n02106550_3930,rottweiler
5259,n02110806_3673,basenji
5260,n02095314_996,wire
5261,n02110063_7810,malamute
5262,n02086079_5053,pekinese
5263,n02105412_2249,kelpie
5264,n02096051_93,airedale
5265,n02106662_13368,german_shepherd
5266,n02088094_2458,afghan_hound
5267,n02093647_1263,bedlington_terrier
5268,n02105162_1366,malinois
5269,n02098105_2842,soft
5270,n02105855_9857,shetland_sheepdog
5271,n02091831_3797,saluki
5272,n02116738_6748,african_hunting_dog
5273,n02092339_235,weimaraner
5274,n02105162_6220,malinois
5275,n02107574_2806,greater_swiss_mountain_dog
5276,n02107312_5719,miniature_pinscher
5277,n02093754_785,border_terrier
5278,n02085620_2590,chihuahua
5279,n02105056_961,groenendael
5280,n02109525_7024,saint_bernard
5281,n02105641_11313,old_english_sheepdog
5282,n02106662_24110,german_shepherd
5283,n02105412_6349,kelpie
5284,n02097298_8552,scotch_terrier
5285,n02097130_3245,giant_schnauzer
5286,n02093256_5654,staffordshire_bullterrier
5287,n02089078_2684,black
5288,n02088094_4870,afghan_hound
5289,n02088632_1745,bluetick
5290,n02093754_7025,border_terrier
5291,n02107908_795,appenzeller
5292,n02095889_3642,sealyham_terrier
5293,n02093991_281,irish_terrier
5294,n02089973_2,english_foxhound
5295,n02102318_7327,cocker_spaniel
5296,n02093754_4374,border_terrier
5297,n02090379_1292,redbone
5298,n02113023_3945,pembroke
5299,n02098413_14264,lhasa
5300,n02107312_1154,miniature_pinscher
5301,n02088094_2803,afghan_hound
5302,n02112018_4586,pomeranian
5303,n02094433_3560,yorkshire_terrier
5304,n02105251_8082,briard
5305,n02113712_3212,miniature_poodle
5306,n02107683_4807,bernese_mountain_dog
5307,n02107908_4402,appenzeller
5308,n02102177_4225,welsh_springer_spaniel
5309,n02111889_1772,samoyed
5310,n02100236_1634,german_short
5311,n02112350_8390,keeshond
5312,n02112350_223,keeshond
5313,n02101388_1941,brittany_spaniel
5314,n02093647_2822,bedlington_terrier
5315,n02096294_6995,australian_terrier
5316,n02096437_183,dandie_dinmont
5317,n02100583_3944,vizsla
5318,n02099849_949,chesapeake_bay_retriever
5319,n02091467_7085,norwegian_elkhound
5320,n02093859_1453,kerry_blue_terrier
5321,n02111277_13845,newfoundland
5322,n02095570_3699,lakeland_terrier
5323,n02086240_457,shih
5324,n02086079_15979,pekinese
5325,n02100735_3599,english_setter
5326,n02087046_5306,toy_terrier
5327,n02097209_2194,standard_schnauzer
5328,n02105412_452,kelpie
5329,n02100877_8900,irish_setter
5330,n02088238_5441,basset
5331,n02087046_693,toy_terrier
5332,n02110627_2911,affenpinscher
5333,n02091635_2958,otterhound
5334,n02098413_7163,lhasa
5335,n02089867_277,walker_hound
5336,n02093859_536,kerry_blue_terrier
5337,n02101006_4271,gordon_setter
5338,n02098286_3293,west_highland_white_terrier
5339,n02086240_4346,shih
5340,n02097047_3534,miniature_schnauzer
5341,n02094114_2394,norfolk_terrier
5342,n02092339_7499,weimaraner
5343,n02106166_6415,border_collie
5344,n02086240_5889,shih
5345,n02097474_5523,tibetan_terrier
5346,n02105251_7086,briard
5347,n02085782_385,japanese_spaniel
5348,n02086646_2005,blenheim_spaniel
5349,n02110185_13187,siberian_husky
5350,n02112018_12137,pomeranian
5351,n02111889_2820,samoyed
5352,n02088364_4879,beagle
5353,n02088238_2646,basset
5354,n02104029_1779,kuvasz
5355,n02089078_353,black
5356,n02113023_209,pembroke
5357,n02093428_14990,american_staffordshire_terrier
5358,n02110063_11495,malamute
5359,n02105855_10608,shetland_sheepdog
5360,n02099712_610,labrador_retriever
5361,n02093859_3394,kerry_blue_terrier
5362,n02095889_3493,sealyham_terrier
5363,n02108422_3379,bull_mastiff
5364,n02098413_18548,lhasa
5365,n02096177_3180,cairn
5366,n02090721_2967,irish_wolfhound
5367,n02102177_1999,welsh_springer_spaniel
5368,n02110627_3972,affenpinscher
5369,n02096051_1854,airedale
5370,n02104029_4340,kuvasz
5371,n02105251_1382,briard
5372,n02100735_5010,english_setter
5373,n02098105_4174,soft
5374,n02088632_4339,bluetick
5375,n02113023_4136,pembroke
5376,n02105056_7010,groenendael
5377,n02085936_4569,maltese_dog
5378,n02085620_8611,chihuahua
5379,n02096051_2204,airedale
5380,n02100735_4051,english_setter
5381,n02109047_5894,great_dane
5382,n02099849_68,chesapeake_bay_retriever
5383,n02101388_4556,brittany_spaniel
5384,n02096177_3316,cairn
5385,n02091134_4777,whippet
5386,n02104365_6755,schipperke
5387,n02112137_11472,chow
5388,n02112018_8161,pomeranian
5389,n02106550_6272,rottweiler
5390,n02112350_9987,keeshond
5391,n02105056_1910,groenendael
5392,n02097130_3215,giant_schnauzer
5393,n02100583_2086,vizsla
5394,n02098105_2846,soft
5395,n02086079_6180,pekinese
5396,n02100236_2893,german_short
5397,n02091831_4259,saluki
5398,n02104365_1837,schipperke
5399,n02108000_3236,entlebucher
5400,n02107683_333,bernese_mountain_dog
5401,n02095314_3185,wire
5402,n02091635_2018,otterhound
5403,n02092002_2184,scottish_deerhound
5404,n02113712_3117,miniature_poodle
5405,n02111129_1215,leonberg
5406,n02099849_4348,chesapeake_bay_retriever
5407,n02106166_855,border_collie
5408,n02089867_1918,walker_hound
5409,n02102040_735,english_springer
5410,n02090622_5057,borzoi
5411,n02111500_265,great_pyrenees
5412,n02105641_8576,old_english_sheepdog
5413,n02105641_3531,old_english_sheepdog
5414,n02111500_3560,great_pyrenees
5415,n02095314_550,wire
5416,n02110063_14327,malamute
5417,n02107574_926,greater_swiss_mountain_dog
5418,n02111129_1206,leonberg
5419,n02113712_514,miniature_poodle
5420,n02107908_4903,appenzeller
5421,n02094114_1985,norfolk_terrier
5422,n02093754_4043,border_terrier
5423,n02112350_7312,keeshond
5424,n02115913_907,dhole
5425,n02113186_6547,cardigan
5426,n02112350_7573,keeshond
5427,n02111889_10059,samoyed
5428,n02113186_12243,cardigan
5429,n02091134_12537,whippet
5430,n02101006_897,gordon_setter
5431,n02101006_3379,gordon_setter
5432,n02110063_4873,malamute
5433,n02093859_2559,kerry_blue_terrier
5434,n02111129_1181,leonberg
5435,n02100877_5231,irish_setter
5436,n02097298_14092,scotch_terrier
5437,n02096294_2215,australian_terrier
5438,n02111129_2750,leonberg
5439,n02113186_9116,cardigan
5440,n02093256_4263,staffordshire_bullterrier
5441,n02088632_2165,bluetick
5442,n02090379_2621,redbone
5443,n02090379_1964,redbone
5444,n02113023_6015,pembroke
5445,n02110627_3286,affenpinscher
5446,n02091467_3135,norwegian_elkhound
5447,n02110627_8154,affenpinscher
5448,n02088238_10741,basset
5449,n02107908_1235,appenzeller
5450,n02105162_7621,malinois
5451,n02106662_7122,german_shepherd
5452,n02095570_586,lakeland_terrier
5453,n02110958_11825,pug
5454,n02106030_14677,collie
5455,n02111500_1203,great_pyrenees
5456,n02097474_3343,tibetan_terrier
5457,n02109525_12610,saint_bernard
5458,n02091467_4406,norwegian_elkhound
5459,n02097130_3872,giant_schnauzer
5460,n02110185_1552,siberian_husky
5461,n02100735_8212,english_setter
5462,n02105056_5146,groenendael
5463,n02112706_362,brabancon_griffon
5464,n02088364_9650,beagle
5465,n02085936_16331,maltese_dog
5466,n02095570_3253,lakeland_terrier
5467,n02113023_1373,pembroke
5468,n02100583_12639,vizsla
5469,n02107312_5290,miniature_pinscher
5470,n02110958_13812,pug
5471,n02097658_2048,silky_terrier
5472,n02109961_1328,eskimo_dog
5473,n02100236_1258,german_short
5474,n02089973_1701,english_foxhound
5475,n02106382_834,bouvier_des_flandres
5476,n02097209_3470,standard_schnauzer
5477,n02099849_4667,chesapeake_bay_retriever
5478,n02113023_1616,pembroke
5479,n02099267_1906,flat
5480,n02115641_10261,dingo
5481,n02096585_1172,boston_bull
5482,n02085620_8578,chihuahua
5483,n02111129_1965,leonberg
5484,n02089973_1324,english_foxhound
5485,n02093991_3095,irish_terrier
5486,n02091831_1563,saluki
5487,n02085620_4266,chihuahua
5488,n02097298_3589,scotch_terrier
5489,n02087394_9686,rhodesian_ridgeback
5490,n02106030_15857,collie
5491,n02096437_2117,dandie_dinmont
5492,n02110958_12025,pug
5493,n02086240_1927,shih
5494,n02098413_1480,lhasa
5495,n02111129_1480,leonberg
5496,n02097047_2871,miniature_schnauzer
5497,n02109525_1480,saint_bernard
5498,n02107908_1344,appenzeller
5499,n02106030_16623,collie
5500,n02109961_5080,eskimo_dog
5501,n02093647_684,bedlington_terrier
5502,n02091134_15876,whippet
5503,n02112137_11549,chow
5504,n02093991_3061,irish_terrier
5505,n02094433_2609,yorkshire_terrier
5506,n02113624_952,toy_poodle
5507,n02088364_13477,beagle
5508,n02095314_2864,wire
5509,n02095889_4030,sealyham_terrier
5510,n02108089_8969,boxer
5511,n02106382_1633,bouvier_des_flandres
5512,n02113978_1868,mexican_hairless
5513,n02090721_2474,irish_wolfhound
5514,n02089867_4001,walker_hound
5515,n02094258_3167,norwich_terrier
5516,n02091032_1918,italian_greyhound
5517,n02097298_7442,scotch_terrier
5518,n02088364_9520,beagle
5519,n02105855_16567,shetland_sheepdog
5520,n02086240_135,shih
5521,n02099712_6079,labrador_retriever
5522,n02096585_2394,boston_bull
5523,n02097130_310,giant_schnauzer
5524,n02090379_1379,redbone
5525,n02098413_6923,lhasa
5526,n02090721_3761,irish_wolfhound
5527,n02111129_1184,leonberg
5528,n02101006_8067,gordon_setter
5529,n02097047_2417,miniature_schnauzer
5530,n02101388_2689,brittany_spaniel
5531,n02109961_5035,eskimo_dog
5532,n02108000_3138,entlebucher
5533,n02113624_2609,toy_poodle
5534,n02111129_1940,leonberg
5535,n02113978_3197,mexican_hairless
5536,n02110627_10147,affenpinscher
5537,n02091635_215,otterhound
5538,n02085620_1492,chihuahua
5539,n02096437_4276,dandie_dinmont
5540,n02099429_1465,curly
5541,n02097298_8191,scotch_terrier
5542,n02102040_113,english_springer
5543,n02091032_12113,italian_greyhound
5544,n02090379_4278,redbone
5545,n02099712_5689,labrador_retriever
5546,n02094114_1457,norfolk_terrier
5547,n02088466_9046,bloodhound
5548,n02091244_2323,ibizan_hound
5549,n02099601_3666,golden_retriever
5550,n02093428_19907,american_staffordshire_terrier
5551,n02108000_3576,entlebucher
5552,n02102480_7690,sussex_spaniel
5553,n02107312_5816,miniature_pinscher
5554,n02097298_7835,scotch_terrier
5555,n02108422_2046,bull_mastiff
5556,n02113186_5242,cardigan
5557,n02088364_16881,beagle
5558,n02097130_1991,giant_schnauzer
5559,n02095570_5970,lakeland_terrier
5560,n02088466_8831,bloodhound
5561,n02096051_5018,airedale
5562,n02100735_4875,english_setter
5563,n02093754_6432,border_terrier
5564,n02107683_5538,bernese_mountain_dog
5565,n02096437_2267,dandie_dinmont
5566,n02096177_12929,cairn
5567,n02088094_12945,afghan_hound
5568,n02110806_919,basenji
5569,n02099712_980,labrador_retriever
5570,n02100735_3111,english_setter
5571,n02112706_2155,brabancon_griffon
5572,n02100236_3259,german_short
5573,n02107142_3236,doberman
5574,n02085936_14432,maltese_dog
5575,n02095889_1255,sealyham_terrier
5576,n02102480_424,sussex_spaniel
5577,n02093859_3267,kerry_blue_terrier
5578,n02102318_7010,cocker_spaniel
5579,n02111277_9301,newfoundland
5580,n02091032_11549,italian_greyhound
5581,n02085782_1836,japanese_spaniel
5582,n02102480_267,sussex_spaniel
5583,n02100236_4288,german_short
5584,n02093256_6158,staffordshire_bullterrier
5585,n02113978_2552,mexican_hairless
5586,n02108551_5625,tibetan_mastiff
5587,n02096051_3823,airedale
5588,n02100877_797,irish_setter
5589,n02088466_6972,bloodhound
5590,n02088238_13683,basset
5591,n02097130_2250,giant_schnauzer
5592,n02088364_8572,beagle
5593,n02086646_117,blenheim_spaniel
5594,n02110958_1636,pug
5595,n02095889_4826,sealyham_terrier
5596,n02108915_2756,french_bulldog
5597,n02112706_1731,brabancon_griffon
5598,n02095314_401,wire
5599,n02109047_26134,great_dane
5600,n02110958_12761,pug
5601,n02105412_369,kelpie
5602,n02104365_2424,schipperke
5603,n02097209_3383,standard_schnauzer
5604,n02104365_9399,schipperke
5605,n02096177_580,cairn
5606,n02095570_4625,lakeland_terrier
5607,n02110958_7698,pug
5608,n02091831_1623,saluki
5609,n02108089_1912,boxer
5610,n02112350_6601,keeshond
5611,n02109047_5181,great_dane
5612,n02100583_9956,vizsla
5613,n02091831_11498,saluki
5614,n02085782_1528,japanese_spaniel
5615,n02106662_19720,german_shepherd
5616,n02110958_2777,pug
5617,n02085936_11653,maltese_dog
5618,n02095314_3451,wire
5619,n02094114_2084,norfolk_terrier
5620,n02101556_7317,clumber
5621,n02086079_17291,pekinese
5622,n02086646_851,blenheim_spaniel
5623,n02098413_8151,lhasa
5624,n02109961_1971,eskimo_dog
5625,n02110806_4199,basenji
5626,n02088094_4759,afghan_hound
5627,n02099601_2796,golden_retriever
5628,n02086079_3832,pekinese
5629,n02108915_2980,french_bulldog
5630,n02087394_381,rhodesian_ridgeback
5631,n02111500_3749,great_pyrenees
5632,n02086240_2254,shih
5633,n02092339_367,weimaraner
5634,n02107683_4558,bernese_mountain_dog
5635,n02099267_1922,flat
5636,n02099267_4887,flat
5637,n02095570_3908,lakeland_terrier
5638,n02112350_8631,keeshond
5639,n02106662_21432,german_shepherd
5640,n02096585_942,boston_bull
5641,n02099267_4236,flat
5642,n02094258_3287,norwich_terrier
5643,n02091244_2709,ibizan_hound
5644,n02111500_7006,great_pyrenees
5645,n02087046_4409,toy_terrier
5646,n02099267_4530,flat
5647,n02110063_17656,malamute
5648,n02086910_2671,papillon
5649,n02098105_1139,soft
5650,n02093991_1276,irish_terrier
5651,n02110063_798,malamute
5652,n02108551_957,tibetan_mastiff
5653,n02112137_7645,chow
5654,n02092002_13372,scottish_deerhound
5655,n02110063_4302,malamute
5656,n02094114_1637,norfolk_terrier
5657,n02085782_518,japanese_spaniel
5658,n02091134_14932,whippet
5659,n02092002_3460,scottish_deerhound
5660,n02098286_4546,west_highland_white_terrier
5661,n02105505_769,komondor
5662,n02113186_2413,cardigan
5663,n02101556_5007,clumber
5664,n02096177_3,cairn
5665,n02099849_1024,chesapeake_bay_retriever
5666,n02111129_454,leonberg
5667,n02112018_6201,pomeranian
5668,n02092002_7099,scottish_deerhound
5669,n02112350_8734,keeshond
5670,n02113624_367,toy_poodle
5671,n02107312_7168,miniature_pinscher
5672,n02095889_662,sealyham_terrier
5673,n02112350_9008,keeshond
5674,n02099849_513,chesapeake_bay_retriever
5675,n02096294_2188,australian_terrier
5676,n02099267_957,flat
5677,n02112706_1303,brabancon_griffon
5678,n02111500_6857,great_pyrenees
5679,n02093428_2645,american_staffordshire_terrier
5680,n02107142_788,doberman
5681,n02093991_3968,irish_terrier
5682,n02088466_6160,bloodhound
5683,n02093428_4619,american_staffordshire_terrier
5684,n02110063_11106,malamute
5685,n02100877_1669,irish_setter
5686,n02096437_1614,dandie_dinmont
5687,n02092002_1253,scottish_deerhound
5688,n02091831_4644,saluki
5689,n02111129_77,leonberg
5690,n02108422_2082,bull_mastiff
5691,n02107142_17450,doberman
5692,n02093647_2032,bedlington_terrier
5693,n02100877_6030,irish_setter
5694,n02111500_5137,great_pyrenees
5695,n02113624_7504,toy_poodle
5696,n02107574_2574,greater_swiss_mountain_dog
5697,n02097047_1532,miniature_schnauzer
5698,n02102318_12717,cocker_spaniel
5699,n02098413_11519,lhasa
5700,n02094433_2740,yorkshire_terrier
5701,n02099429_313,curly
5702,n02105855_15961,shetland_sheepdog
5703,n02089078_4098,black
5704,n02106662_13380,german_shepherd
5705,n02090622_82,borzoi
5706,n02110185_11773,siberian_husky
5707,n02088238_9751,basset
5708,n02088238_665,basset
5709,n02097474_6290,tibetan_terrier
5710,n02101006_8651,gordon_setter
5711,n02107908_7711,appenzeller
5712,n02099429_3119,curly
5713,n02113186_8846,cardigan
5714,n02097130_5281,giant_schnauzer
5715,n02093754_6574,border_terrier
5716,n02110958_15550,pug
5717,n02106662_6931,german_shepherd
5718,n02095889_5141,sealyham_terrier
5719,n02093754_1102,border_terrier
5720,n02107312_4907,miniature_pinscher
5721,n02092339_452,weimaraner
5722,n02106030_7689,collie
5723,n02091032_9183,italian_greyhound
5724,n02089973_843,english_foxhound
5725,n02109047_10414,great_dane
5726,n02098105_3609,soft
5727,n02107574_988,greater_swiss_mountain_dog
5728,n02089867_2387,walker_hound
5729,n02106550_107,rottweiler
5730,n02098286_260,west_highland_white_terrier
5731,n02099712_7608,labrador_retriever
5732,n02096051_1861,airedale
5733,n02086646_2613,blenheim_spaniel
5734,n02113023_7243,pembroke
5735,n02096437_473,dandie_dinmont
5736,n02105412_6770,kelpie
5737,n02086240_4625,shih
5738,n02109525_9243,saint_bernard
5739,n02094433_1269,yorkshire_terrier
5740,n02100877_7636,irish_setter
5741,n02097298_3516,scotch_terrier
5742,n02107908_3720,appenzeller
5743,n02110958_14832,pug
5744,n02110063_7037,malamute
5745,n02116738_246,african_hunting_dog
5746,n02111277_562,newfoundland
5747,n02111500_1149,great_pyrenees
5748,n02105251_4893,briard
5749,n02089867_2267,walker_hound
5750,n02096585_1347,boston_bull
5751,n02113624_619,toy_poodle
5752,n02097130_5453,giant_schnauzer
5753,n02093754_1329,border_terrier
5754,n02094433_3704,yorkshire_terrier
5755,n02088632_3049,bluetick
5756,n02108422_2207,bull_mastiff
5757,n02113799_1537,standard_poodle
5758,n02110063_16612,malamute
